CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-27-LE20;13;51161705;51161700;Medicamentos y productos farmacéuticos / Medicamentos para el tracto respiratorio / Medicamentos para alteraciones del tracto respiratorio;Bromuro de ipratropio;IPRATROPIO INH. 200 DOSIS;Unidad;2000.0;;;0.0;0.0
1057532-27-LE20;14;41116205;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;Kits de exámenes rápidos;KIT DE EMBARAZO TIRA REACTIVAS SACHET X 100;Unidad;2000.0;;;0.0;0.0
1057532-27-LE20;15;51141504;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Lamotrigina;LAMOTRIGINA CM 50 MG;Unidad;12000.0;;;0.0;0.0
1057532-27-LE20;16;51142503;51142500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Medicamentos contra el Parkinson;Levodopa;LEVODOPA-BENSERAZIDA CM 200/50 MG;Unidad;30000.0;;;0.0;0.0
1057532-27-LE20;17;51142503;51142500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Medicamentos contra el Parkinson;Levodopa;LEVODOPA-CARBIDOPA CM 250/25 MG;Unidad;10000.0;;;0.0;0.0
1057532-27-LE20;18;51181805;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Levonorgestrel;LEVONORGESTREL 0.75 MG CP;Unidad;100.0;;;0.0;0.0
1057532-27-LE20;19;51181608;51181600;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Medicamentos tiroideas y antitiroideas;Levotiroxina;LEVOTIROXINA 50 MCG CM;Unidad;60000.0;;;0.0;0.0
1057532-27-LE20;20;51181608;51181600;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Medicamentos tiroideas y antitiroideas;Levotiroxina;LEVOTIROXINA CM 100 MCG CM;Unidad;100000.0;;;0.0;0.0
1057532-27-LE20;21;42171903;42171900;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia;Cajas de medicamentos de servicios médicos de urgencia;OSELTAMIVIR SUSP. ORAL 12 MG/ML 75 ML;Unidad;300.0;;;0.0;0.0
1057532-27-LE20;22;51142508;51142500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Medicamentos contra el Parkinson;Diclorhidrato de pramipexol;PRAMIPEXOL 0,25 MG;Unidad;6000.0;;;0.0;0.0
1057532-27-LE20;23;51142508;51142500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Medicamentos contra el Parkinson;Diclorhidrato de pramipexol;PRAMIPEXOL CM 1 MG;Unidad;7000.0;;;0.0;0.0
1057532-27-LE20;24;51181713;51181700;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;Prednisona;PREDNISONA JARABE 20 MG/5ML;Unidad;500.0;;;0.0;0.0
1057532-27-LE20;25;42142609;42142600;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;Jeringas médicas con aguja;JERINGAS DE INSULINA 31G X 6 mm;Unidad;150000.0;;;0.0;0.0
